Class origin; Class destiny;Connection Strength Value
GenericEntidadeId;AutoCompleteIndexConverter;0.0
ManterPlanoEnsinoEJB;ClasseDAO;179.63828783403792
ManterPlanoEnsinoEJB;Classe;0.0
ManterPlanoEnsinoEJB;DocenteDAO;13.342790649114294
ManterPlanoEnsinoEJB;ElementoCurricularDAO;13.342790649114294
ManterPlanoEnsinoEJB;PlanoEnsinoDAO;59.5260359637777
ManterPlanoEnsinoEJB;TurmaDAO;13.342790649114294
ManterPlanoEnsinoEJB;PlanoEnsino;0.0
NecessidadeEspecialDAO;NecessidadeEspecial;0.0
NecessidadeEspecialDAO;ManterPessoaFisicaEJB;0.0
EquivalenciaDAO;ManterInscricaoElementoCurricularEJB;18.446466238829
EquivalenciaDAO;ManterMatrizCurricularEJB;335.8277008818646
EquivalenciaDAO;VincularAlunoAClasseEJB;0.0
EquivalenciaDAO;ElementoCurricular;0.0
ManterEtapaAvaliacaoEJB;NivelEnsinoDAO;0.0
ManterEtapaAvaliacaoEJB;AvaliacaoDAO;115.7982719275554
ManterEtapaAvaliacaoEJB;EstruturaEtapaAvaliacaoMatrizCurricular;15.461327082114297
ManterEtapaAvaliacaoEJB;FormaAvaliacaoDAO;0.0
ManterEtapaAvaliacaoEJB;ConceitoAvaliacaoDAO;0.3
ManterEtapaAvaliacaoEJB;PeriodoLetivoDAO;25.549662133563288
ManterEtapaAvaliacaoEJB;EtapaAvaliacao;0.0
ManterEtapaAvaliacaoEJB;NivelEnsino;0.0
ManterEtapaAvaliacaoEJB;Classe;0.0
ManterEtapaAvaliacaoEJB;ResultadoAvaliacaoDAO;115.7982719275554
ManterEtapaAvaliacaoEJB;StatusAlunoDAO;0.0
ManterEtapaAvaliacaoEJB;UnidadeEnsinoDAO;0.3
ManterEtapaAvaliacaoEJB;EtapaAvaliacaoDAO;94.97594933795135
ManterEtapaAvaliacaoEJB;PeriodoLetivo;0.0
ManterEtapaAvaliacaoEJB;TipoEtapaDAO;0.3
ManterEtapaAvaliacaoEJB;Curso;0.0
ManterEtapaAvaliacaoEJB;CursoDAO;0.6
ManterEtapaAvaliacaoEJB;ConceitoAvaliacao;0.0
ManterEtapaAvaliacaoEJB;ConjuntoRegrasAcademicasDAO;0.0
ManterEtapaAvaliacaoEJB;MatrizCurricularDAO;13.342790649114294
ManterEtapaAvaliacaoEJB;ClasseDAO;221.0774926824103
ManterEtapaAvaliacaoEJB;Avaliacao;76.4702928851089
ManterEtapaAvaliacaoEJB;TipoAvaliacaoDAO;0.0
ManterEtapaAvaliacaoEJB;RegraAcademica;0.0
ManterEtapaAvaliacaoEJB;EstruturaEtapaAvaliacao;0.0
ManterEtapaAvaliacaoEJB;EstruturaEtapaAvaliacaoMatrizCurricularDAO;236.71334304879753
ManterEtapaAvaliacaoEJB;ConjuntoRegrasAcademicas;0.0
ManterCalendarioAcademicoEJB;CalendarioAcademico;0.4599
ManterCalendarioAcademicoEJB;EtapaEnsinoDAO;0.7599
ManterCalendarioAcademicoEJB;NivelEnsinoDAO;0.0
ManterCalendarioAcademicoEJB;UnidadeOrganizacionalDAO;11.906871484448995
ManterCalendarioAcademicoEJB;SituacaoCalendarioAcademicoDAO;0.3
ManterCalendarioAcademicoEJB;MatrizCurricularDAO;30.61394329822859
ManterCalendarioAcademicoEJB;TipoAtoAutorizativoDAO;0.0
ManterCalendarioAcademicoEJB;PeriodoLetivoDAO;12.206871484448996
ManterCalendarioAcademicoEJB;DiaSemanaDAO;0.0
ManterCalendarioAcademicoEJB;CalendarioAcademicoDAO;119.08206717542949
ManterCalendarioAcademicoEJB;UnidadeEnsinoDAO;13.132761484448995
ManterCalendarioAcademicoEJB;DataFixaDAO;0.0
ManterCalendarioAcademicoEJB;TipoDataEspecialDAO;0.0
ManterCalendarioAcademicoEJB;ModalidadeEnsinoDAO;0.6
ManterCalendarioAcademicoEJB;InstituicaoDAO;0.0
ValidadorFormula;ValidarRetorno;0.6
ValidadorFormula;NotaEtapaAluno;0.3
AtividadeEconomicaDAO;ManterProjetoExtensaoEJB;0.0
TipoConvenioEstagioDAO;ManterConvenioEJB;0.0
ConvenioEstagioDAO;ListaAuxiliarSelecao;0.0
ConvenioEstagioDAO;ManterConvenioEstagioEJB;24.713742968897993
ConvenioEstagioDAO;UnidadeEnsino;0.0
ManterPeriodoAcompanhamentoEJB;EmailDAO;0.0
ManterPeriodoAcompanhamentoEJB;AvaliarProjetoExtensaoDAO;0.3
ManterPeriodoAcompanhamentoEJB;ParticipacaoDAO;0.3
ManterPeriodoAcompanhamentoEJB;ProjetoExtensaoDAO;0.6
ManterPeriodoAcompanhamentoEJB;PeriodoAcompanhamentoDAO;0.0
NegocioException;ManterEducacensoEJB;0.0
NegocioException;ManterElementoCurricularEJB;0.0
NegocioException;ManterPerguntasProgramasAssistenciaEstudantilEJB;0.0
NegocioException;PerguntasProgramasAssistenciaEstudantilDAO;0.0
NegocioException;ManterAvaliarProjetoExtensaoEJB;0.0
NegocioException;ManterRelatorioAlunoEJB;0.0
NegocioException;GenericCrudMB;0.0
NegocioException;ManterMatriculaEJB;0.0
NegocioException;FuncionarioDAO;0.0
NegocioException;AutoCompleteIndexConverter;0.0
NegocioException;GenericCrudPassoAPassoMB;0.0
NegocioException;FecharPeriodoLetivoClasseEJB;0.0
NegocioException;GenericCrudPassoAPassoNovoMB;0.0
NegocioException;ManterDiarioClasseEJB;0.0
NegocioException;ManterPeriodoLetivoEJB;0.0
NegocioException;ManterConjuntoRegrasAcademicasEJB;0.0
NegocioException;ManterSituacaoAlunoCursoEJB;0.0
NegocioException;AbrirPeriodoLetivoPorTurmaEJB;0.0
TipoRegimeMatriculaDAO;ManterRegimeMatriculaEJB;0.0
RegimeMatriculaDAO;VincularAlunoAClasseEJB;0.0
RegimeMatriculaDAO;ManterCursoEJB;0.0
TelefoneDAO;ManterElementoOrganizacionalEJB;1.4889299999999999
AbrirPeriodoLetivoPorTurmaEJB;CalendarioAcademico;0.0
AbrirPeriodoLetivoPorTurmaEJB;MatrizCurricular;0.0
AbrirPeriodoLetivoPorTurmaEJB;AvaliacaoDAO;57.8991359637777
AbrirPeriodoLetivoPorTurmaEJB;DataEspecial;0.0
AbrirPeriodoLetivoPorTurmaEJB;EstruturaEtapaAvaliacaoMatrizCurricular;0.0
AbrirPeriodoLetivoPorTurmaEJB;PeriodoLetivoDAO;13.642790649114295
AbrirPeriodoLetivoPorTurmaEJB;EtapaAvaliacao;0.0
AbrirPeriodoLetivoPorTurmaEJB;Classe;0.0
AbrirPeriodoLetivoPorTurmaEJB;ResultadoAvaliacaoDAO;57.8991359637777
AbrirPeriodoLetivoPorTurmaEJB;CalendarioAcademicoDAO;0.0
AbrirPeriodoLetivoPorTurmaEJB;PeriodoLetivo;0.0
AbrirPeriodoLetivoPorTurmaEJB;DocenciaGradeHorarioDAO;15.214761526550006
AbrirPeriodoLetivoPorTurmaEJB;CursoDAO;0.6
AbrirPeriodoLetivoPorTurmaEJB;EnturmacaoDAO;62.0149259637777
AbrirPeriodoLetivoPorTurmaEJB;ConjuntoRegrasAcademicasDAO;0.0
AbrirPeriodoLetivoPorTurmaEJB;MatrizCurricularDAO;0.3
AbrirPeriodoLetivoPorTurmaEJB;NegocioException;0.0
AbrirPeriodoLetivoPorTurmaEJB;ClasseDAO;0.3
AbrirPeriodoLetivoPorTurmaEJB;AulaDAO;0.0
AbrirPeriodoLetivoPorTurmaEJB;Aula;58.4991359637777
AbrirPeriodoLetivoPorTurmaEJB;Avaliacao;76.4702928851089
AbrirPeriodoLetivoPorTurmaEJB;TipoAvaliacaoDAO;0.0
AbrirPeriodoLetivoPorTurmaEJB;RegraAcademica;0.0
AbrirPeriodoLetivoPorTurmaEJB;DocenciaGradeHorario;0.0
AbrirPeriodoLetivoPorTurmaEJB;EstruturaEtapaAvaliacao;0.0
AbrirPeriodoLetivoPorTurmaEJB;TurmaDAO;13.942790649114295
AbrirPeriodoLetivoPorTurmaEJB;Turma;0.0
AbrirPeriodoLetivoPorTurmaEJB;EstruturaEtapaAvaliacaoMatrizCurricularDAO;0.0
AbrirPeriodoLetivoPorTurmaEJB;ConjuntoRegrasAcademicas;0.0
ManterGrupoEJB;UsuarioDAO;0.3
ManterGrupoEJB;Grupo;0.0
ManterGrupoEJB;GrupoDAO;5.0507773799999995
ManterGrupoEJB;CDUDAO;0.3
FaltaDAO;ManterAbonoFaltaEJB;300.3735462748012
FaltaDAO;ManterClasseEJB;241.70589668518195
FaltaDAO;FecharPeriodoLetivoPorTurmaEJB;249.86111117524254
FaltaDAO;Enturmacao;0.0
FaltaDAO;ManterConselhoClasseEJB;0.6
FaltaDAO;Matricula;0.0
FaltaDAO;ManterAulaEJB;25.136727537001843
FaltaDAO;ManterAlunoEJB;128.51569474433597
FaltaDAO;VincularAlunoAClasseEJB;0.0
FaltaDAO;Classe;0.0
FaltaDAO;Aula;0.0
FaltaDAO;FecharPeriodoLetivoClasseEJB;141.46488564740056
FaltaDAO;ManterDiarioClasseEJB;1820.7615299076488
FaltaDAO;ElementoCurricular;0.0
CalendarioAcademicoDAO;CalendarioAcademico;0.0
CalendarioAcademicoDAO;ManterClasseEJB;226.73669412924968
CalendarioAcademicoDAO;ListaAuxiliarSelecao;0.0
CalendarioAcademicoDAO;PeriodoLetivo;0.0
CalendarioAcademicoDAO;Curso;0.0
CalendarioAcademicoDAO;ManterCalendarioAcademicoEJB;119.08206717542949
CalendarioAcademicoDAO;UnidadeEnsino;0.0
CalendarioAcademicoDAO;SituacaoCalendarioAcademico;0.0
CalendarioAcademicoDAO;ManterPeriodoLetivoEJB;0.3
CalendarioAcademicoDAO;AbrirPeriodoLetivoPorTurmaEJB;0.0
AreaIngressoDAO;ManterServidorEJB;0.0
EstagioMatriculaDAO;EstagioMatricula;0.0
EstagioMatriculaDAO;ListaAuxiliarSelecao;0.0
EstagioMatriculaDAO;ManterEstagioMatriculaEJB;124.23514348550697
EstagioMatriculaDAO;ManterRelatorioFinalEstagioEJB;110.06922850550697
EstagioMatriculaDAO;StatusTramitePreProjetoEstagio;0.0
EstagioMatriculaDAO;ManterRelatorioAlunoEJB;110.06922850550697
TipoAvaliacaoDAO;ManterEtapaAvaliacaoEJB;0.0
TipoAvaliacaoDAO;ManterDiarioClasseEJB;0.0
TipoAvaliacaoDAO;AbrirPeriodoLetivoPorTurmaEJB;0.0
PeriodoInscricaoProgramaAssisEstudantilDAO;PeriodoInscricaoProgramaAssisEstudantil;0.0
PeriodoInscricaoProgramaAssisEstudantilDAO;ManterPeriodoInscricaoProgramaAssisEstudantilEJB;43.144712564280034
ResultadoEtapaAvaliacaoConceitoDAO;ManterDiarioClasseEJB;53.8540664091515
AgenciaPagamentoDAO;AgenciaPagamento;0.0
AgenciaPagamentoDAO;ManterServidorEJB;3.18786
ManterElementoOrganizacionalEJB;UnidadeFederativaDAO;0.0
ManterElementoOrganizacionalEJB;UnidadeOrganizacionalDAO;12.206871484448996
ManterElementoOrganizacionalEJB;VinculoDAO;0.3
ManterElementoOrganizacionalEJB;ElementoOrganizacionalDAO;13.942790649114295
ManterElementoOrganizacionalEJB;ElementoOrganizacionalTelefoneDAO;10.590693784448998
ManterElementoOrganizacionalEJB;EstruturaOrganizacionalDAO;0.0
ManterElementoOrganizacionalEJB;SistemaEnsinoDAO;0.0
ManterElementoOrganizacionalEJB;TipoAtoAutorizativoDAO;0.0
ManterElementoOrganizacionalEJB;TipoUnidadeOrganizacionalDAO;0.0
ManterElementoOrganizacionalEJB;AtoAutorizativoDAO;0.0
ManterElementoOrganizacionalEJB;TelefoneDAO;1.4889299999999999
ManterElementoOrganizacionalEJB;TipoTelefoneDAO;0.0
ManterElementoOrganizacionalEJB;OrganizacaoAcademicaDAO;0.0
ManterElementoOrganizacionalEJB;FuncaoServidorDAO;0.0
ManterElementoOrganizacionalEJB;TipoUnidadeEnsinoDAO;0.0
ManterElementoOrganizacionalEJB;UnidadeEnsinoDAO;26.26552296889799
ManterElementoOrganizacionalEJB;SituacaoLegalDAO;0.0
ManterElementoOrganizacionalEJB;InstituicaoDAO;0.6
ManterElementoOrganizacionalEJB;RegimeJuridicoDAO;0.0
ManterElementoOrganizacionalEJB;MunicipioDAO;0.7599
ManterElementoOrganizacionalEJB;TipoLogradouroDAO;0.0
ManterEditalProcessoSeletivoEJB;EditalProcessoSeletivoDAO;1.2
ManterMatriculaEJB;UnidadeFederativaDAO;0.0
ManterMatriculaEJB;CancelamentoMatriculaClasseDAO;4.8756900000000005
ManterMatriculaEJB;EmailDAO;0.0
ManterMatriculaEJB;HistoricoMatriculaMatrizDAO;0.0
ManterMatriculaEJB;IManterAbonoFaltaEJB;21.305662469999994
ManterMatriculaEJB;MatriculaDAO;1356.187944597986
ManterMatriculaEJB;TipoSituacaoMatriculaDAO;0.3
ManterMatriculaEJB;Matricula;0.0
ManterMatriculaEJB;PeriodoLetivoDAO;203.52664141045832
ManterMatriculaEJB;EixoTecnologicoCursoSuperiorDAO;0.0
ManterMatriculaEJB;TurnoDAO;28.204117731228592
ManterMatriculaEJB;CancelamentoMatriculaCursoDAO;233.17184670308393
ManterMatriculaEJB;UnidadeEnsinoDAO;11.906871484448995
ManterMatriculaEJB;UnidadeOrganizacionalDAO;11.906871484448995
ManterMatriculaEJB;CursoDAO;40.11098921567759
ManterMatriculaEJB;EnturmacaoDAO;110.06922850550697
ManterMatriculaEJB;TipoAbonoDAO;0.0
ManterMatriculaEJB;AbonoFalta;1.8197999999999999
ManterMatriculaEJB;ConjuntoRegrasAcademicasDAO;0.3
ManterMatriculaEJB;MatrizCurricularDAO;27.28558129822859
ManterMatriculaEJB;AlunoDAO;0.8999999999999999
ManterMatriculaEJB;IngressoDAO;4.34172
ManterMatriculaEJB;MotivoEnadeDAO;0.0
ManterMatriculaEJB;TipoPendenciaMatriculaDAO;0.0
ManterMatriculaEJB;NegocioException;0.0
ManterMatriculaEJB;AbonoFaltaDAO;0.4599
ManterMatriculaEJB;TurmaDAO;284.32911158085403
ManterMatriculaEJB;TipoIngressoDAO;0.3
ManterMatriculaEJB;StatusAlunoCursoDAO;0.3
ManterMatriculaEJB;InstituicaoDAO;0.0
TipoEstagioObrigatorioDAO;ManterSupervisaoEstagioEJB;0.0
UnidadeOrganizacionalDAO;ManterElementoOrganizacionalEJB;12.206871484448996
UnidadeOrganizacionalDAO;ManterReservaAmbienteDeAprendizagemEJB;11.906871484448995
UnidadeOrganizacionalDAO;ManterElementoCurricularEJB;11.906871484448995
UnidadeOrganizacionalDAO;ManterPermissaoEJB;11.906871484448995
UnidadeOrganizacionalDAO;ManterAmbienteAprendizagemEJB;8.493372784448995
UnidadeOrganizacionalDAO;ManterProjetoExtensaoEJB;0.6
UnidadeOrganizacionalDAO;ManterEquipamentoEnsinoEJB;0.0
UnidadeOrganizacionalDAO;ManterRelatorioAlunoEJB;20.525382184448993
UnidadeOrganizacionalDAO;ManterServidorEJB;19.832100392069997
UnidadeOrganizacionalDAO;ManterLocalizacaoEJB;11.906871484448995
UnidadeOrganizacionalDAO;PessoaFisica;0.0
UnidadeOrganizacionalDAO;ManterRelatorioPentahoEJB;8.3185107
UnidadeOrganizacionalDAO;ManterEditalProjetoPesquisaExtensaoEJB;0.3
UnidadeOrganizacionalDAO;ImprimirDiarioDeClasseEJB;23.81374296889799
UnidadeOrganizacionalDAO;Curso;0.0
UnidadeOrganizacionalDAO;UnidadeEnsino;0.0
UnidadeOrganizacionalDAO;ManterCursoEJB;0.0
UnidadeOrganizacionalDAO;FecharPeriodoLetivoPorTurmaEJB;8.3185107
UnidadeOrganizacionalDAO;ManterMatrizCurricularEJB;0.3
UnidadeOrganizacionalDAO;ManterAlunoEJB;20.225382184448996
UnidadeOrganizacionalDAO;ManterCalendarioAcademicoEJB;11.906871484448995
UnidadeOrganizacionalDAO;Instituicao;0.0
UnidadeOrganizacionalDAO;ManterMatriculaEJB;11.906871484448995
UnidadeOrganizacionalDAO;ManterSupervisaoEstagioEJB;0.0
UnidadeOrganizacionalDAO;ManterReservaEquipamentoEnsinoEJB;11.906871484448995
UnidadeOrganizacionalDAO;ManterDiarioClasseEJB;25.24966213356329
UnidadeOrganizacionalDAO;ManterOfertaVagaEJB;12.206871484448996
UnidadeOrganizacionalDAO;UnidadeOrganizacional;0.0
UnidadeOrganizacionalDAO;ManterSituacaoAlunoCursoEJB;0.3
CancelamentoMatriculaCursoDAO;ManterMatriculaEJB;233.17184670308393
CancelamentoMatriculaCursoDAO;ManterCancelamentoMatriculaCursoEJB;220.13845701101394
CancelamentoMatriculaCursoDAO;Matricula;0.0
CancelamentoMatriculaCursoDAO;StatusAlunoCurso;0.0
CancelamentoMatriculaCursoDAO;FecharPeriodoLetivoClasseEJB;82.07293411985488
CancelamentoMatriculaCursoDAO;VincularAlunoAClasseEJB;82.07293411985488
CancelamentoMatriculaCursoDAO;ElementoOrganizacional;0.0
CancelamentoMatriculaCursoDAO;UnidadeOrganizacional;0.0
CancelamentoMatriculaCursoDAO;UnidadeEnsino;0.0
CancelamentoMatriculaCursoDAO;ReaberturaTurmaClasseEJB;82.07293411985488
CancelamentoMatriculaCursoDAO;ManterSituacaoAlunoCursoEJB;192.44216262536185
ManterAulaEJB;ClasseDAO;0.0
ManterAulaEJB;AulaDAO;87.6217901280063
ManterAulaEJB;CursoDAO;0.3
ManterAulaEJB;FaltaDAO;25.136727537001843
ManterAulaEJB;TurmaDAO;13.342790649114294
ManterAulaEJB;Turma;0.0
StatusAlunoCursoDAO;ManterMatriculaEJB;0.3
StatusAlunoCursoDAO;ManterEnadeEJB;0.3
StatusAlunoCursoDAO;FecharPeriodoLetivoPorTurmaEJB;0.3
StatusAlunoCursoDAO;ManterInscricaoElementoCurricularEJB;0.3
StatusAlunoCursoDAO;ManterStatusAlunoEJB;0.7599
StatusAlunoCursoDAO;Matricula;0.0
StatusAlunoCursoDAO;FecharPeriodoLetivoClasseEJB;0.6
